category_id,category_name,category_slug,listing_id,listing_title,listing_url,tagline,address,email,phone,description,category_names
1530,Psychologists & Counsellors,psychologists-counsellors,5040,GROW Clinical Psychology,https://ummahdirectory.com.au/medical/grow-clinical-psychology/,Psychology clinic located in Roxburgh Park since 2006,"52 Sahi Cres, Roxburgh Park VIC 3064",growclinicalpsychology@gmail.com,(03) 8339 0092,"We have been serving our patients with the highest quality care since 2006. GROW is a psychology clinic working with children, families and adults to grow into their best selves
We believe health is the foundation that makes everything else possible.
52 Sahi Cres, Roxburgh Park VIC 3064
growclinicalpsychology@gmail.com
(03) 8339 0092","[""Medical"", ""Psychologists & Counsellors"", ""Victoria""]"
1485,Accountants,accountants,5103,Tax and Accounting Professionals,https://ummahdirectory.com.au/professional-services/tax-and-accounting-professionals/,Established accounting and tax professional in Dandenong since 2003,"41 Walker St, Dandenong VIC 3175",accounts@taap.com.au,(03) 9793 9182,"Tax & Accounting Professionals (TAAP) has delivered a broad range of services since 2003 for people and businesses all over the south east and east of Melbourne. We are located in one of the most ethnically and culturally diverse areas of Melbourne – Dandenong.
We strive to develop partnerships with our clients that allow us to gain a better understanding of their evolving needs and changing expectations. Throughout our history, we have assisted individuals, businesses and self-funded retirees, with a particular focus on the small to medium business market. Remaining true to our core client base has enabled us to develop a depth of knowledge and expertise specific to our clients’ needs.
41 Walker St, Dandenong VIC 3175
accounts@taap.com.au
(03) 9793 9182","[""Accountants"", ""Professional Services"", ""Victoria""]"
1485,Accountants,accountants,4842,Taxhouse Group Accounting,https://ummahdirectory.com.au/professional-services/taxhouse-group-accounting/,Accounting taxation and advisory firm located in the hearf of Coburg,"Level 1/366 Sydney Rd, Coburg VIC 3058",info@taxhouse.com.au,1300 332 333,"We are a professional boutique accounting firm specialized in SME’s located in the heart of COBURG providing services such as accounting, taxation and advisory services. Taxhouse is a customer focused service business which always thinks first about its customers before thinking about its own self and complies with Australian Laws and makes its customers comply with their obligations
Level 1/366 Sydney Rd, Coburg VIC 3058
info@taxhouse.com.au
1300 332 333","[""Accountants"", ""Professional Services"", ""Victoria""]"
1485,Accountants,accountants,4834,Taxline,https://ummahdirectory.com.au/professional-services/taxline/,Accounting and tax agent in Pascoe Vale established in 1992,"Unit 13/39 Essex Street, Pascoe Vale VIC 3044",team@taxline.com.au,(03) 9383 4999,"Taxline Group Pty Ltd was established 1992. The firm has grown rapidly from a one man practice to a progressive firm with five qualified accountants. During this time the firm has developed an extensive range of services and excellent knowledge bank. Currently headed by Ali Abou-Eid, Taxline Group has two senior associates in Nabil El Daouk and Mersal Nasser, together with an excellent support team.
Services include:
Taxation Services
Accounting
GST/PAYG Services
Business Consulting
MYOB/Quickbooks Consulting
Finance & Leasing
Unit 13/39 Essex Street, Pascoe Vale VIC 3044
team@taxline.com.au
(03) 9383 4999","[""Accountants"", ""Professional Services"", ""Victoria""]"
1485,Accountants,accountants,4230,Hume Tax Services,https://ummahdirectory.com.au/professional-services/hume-tax-services/,Practice in Coolaroo specialising in tax and small business needs,"Suite 111/1510 Pascoe Vale Rd, Coolaroo VIC 3048",info@humetax.com.au,(03) 9357 8877,"Hume Tax Services is a firm of Accountants able to offer a comprehensive professional service to our clients which embraces all facets of business and financial services. Our client base is typically small to medium sized businesses with a wide diversity of business types.
Our professional team works closely with our clients to provide a personalized accounting and taxation services of the highest quality. We believe strong relationship with our clients is the up most important in determining concerns and objectives.
Our office is located in Campbellfield, and we have clients all around Australia and overseas.
We also provide “small business package” which includes:
4 Quarterly Business activity statement preparations
Financial statements and income tax return
PAYG calculation
Work cover certification
“Unlimited” phone advice
Suite 111/1510 Pascoe Vale Rd, Coolaroo VIC 3048
info@humetax.com.au
(03) 9357 8877","[""Accountants"", ""Professional Services"", ""Victoria""]"
1485,Accountants,accountants,2028,HarvestWise Accounting,https://ummahdirectory.com.au/professional-services/accountants/harvestwise-accounting/,Boutique accounting firm in Melbourne CBD,"Level 3, 257 Collins St, Melbourne VIC 3000",ziaad@harvestwiseaccounting.com.au,9566 7212,"Boutique accounting firm in Melbourne CBD
Level 3, 257 Collins St, Melbourne VIC 3000
E-Mail
9566 7212","[""Accountants"", ""Professional Services""]"
1549,Islamic Finance,islamic,2261,Islamic Co-Operative Finance Australia,https://ummahdirectory.com.au/professional-services/islamic/islamic-co-operative-finance-australia/,Impacting the community through Islamic finance and investments since 1998,"12/55 Philip St, Parramatta NSW 2150",support@icfal.com.au,1300 042 325,"ICFAL started in 1998 as an effort to support Muslims in Australia to live a Riba (interest) free life. This required providing Shariah-compliant finance for housing, vehicle, and community infrastructure. Energized by a group of highly motivated volunteers in its early days, ICFAL has grown to a leading Islamic Finance provider throughout Australia.
ICFAL is a 100% member-funded and owned organisation.
So there is no question on the source of the fund – it’s coming from the members of ICFAL.
We have grown to 4,000+ members and have been around in Australia for over 25+ years.
12/55 Philip St, Parramatta NSW 2150
E-Mail
1300 042 325","[""Islamic Finance"", ""Wealth Management""]"
1549,Islamic Finance,islamic,2256,Salaam,https://ummahdirectory.com.au/professional-services/islamic/crescent-wealth-islamic-superannuation/,Australia’s First Islamic Super Fund established in 2013 with home finance solutions,"Grosvenor Place, Level 32/225 George St, Sydney NSW 2000",hello@crescentwealth.com.au,1300 262 624,"Established in 2013, Salaam (previously Crescent Wealth) is Australia’s first Islamic superannuation fund. During this time, we have been working hard on looking after and growing our members’ super. We focus on profitable, asset-based investments that contribute to a better world and deliver long-term investment performance.
Grosvenor Place, Level 32/225 George St, Sydney NSW 2000
E-Mail
1300 262 624","[""Islamic Finance"", ""Wealth Management""]"
1549,Islamic Finance,islamic,2248,Amanah Finance,https://ummahdirectory.com.au/professional-services/islamic/amanah-finance/,Leader in Shariah compliant home finance and superannuation provider,"765/767 Sydney Rd, Brunswick VIC 3056",enquiries@amanah.com.au,1300 262 624,"Amanah is a Mortgage Manager with an Australian Credit Licence that was formed principally to address the absence of a Shariah compliant home financing solution that meets the standards of globally recognised Shariah scholars whilst also complying with Australian laws and credit regulations. Many Australian Muslims have been forced to stay out of the housing market.
Speak to one of our finance specialists to learn about our award-winning Shariah Compliant Finance and Investment products.
1300 262 624
www.amanah.com.au
enquiries@amanah.com.au
765/767 Sydney Rd, Brunswick VIC 3056
E-Mail
1300 262 624","[""Islamic Finance""]"
1549,Islamic Finance,islamic,2235,MCCA,https://ummahdirectory.com.au/professional-services/islamic/mcca/,Australia’s leading Shariah compliant finance and investments provider since 1989,"169 Sydney Rd, Coburg VIC 3058",info@mcca.com.au,1300 724 734,"Muslim Community Co-operative (Australia) Ltd
(MCCA) is Australia’s leading Shariah compliant finance and investments provider as well as Shariah compliant property finance solutions
We offer a
wide range of property finance
for different property financing needs: residential full doc, residential semi/low doc, vacant land, construction, commercial, and development.
Investment products include
Income Fund
Property Fund
169 Sydney Rd, Coburg VIC 3058
E-Mail
1300 724 734","[""Islamic Finance""]"
1549,Islamic Finance,islamic,2231,Hejaz Financial Services,https://ummahdirectory.com.au/professional-services/islamic/hejaz-financial-services/,"Leading Islamic Finance group with super, investments, advisory and hayat protection","Level 11/ 2 Queen St, Melbourne VIC 3000",info@hejazfs.com.au,1300 043 529,"For almost a decade, Hejaz has expertly combined Islamic finance knowledge and technical expertise to create specialised products and services, tailor-made to meet the needs of our varied clients.
Products include
Superannuation
Investing
Halal ETFs
Finance
Hayat Protection
Level 11/ 2 Queen St, Melbourne VIC 3000
E-Mail
1300 043 529","[""Islamic Finance""]"
1415,Lawyers,lawyers,8008,Nasihah Legal,https://ummahdirectory.com.au/professional-services/nasihah-legal/,Nasihah Lawyers is a boutique law firm operating in the centre of Coburg,"1/288 Sydney Road, Coburg VIC 3058",mohammed@nasihahlegal.com.au,0426 988 250,"At Nasihah Legal, we are driven by the core principles of integrity, sincerity, and compassion. ‘Nasihah’ is more than just a name—it’s our guiding philosophy.
📞 Book your free consultation – 0426 988 250
Products/Services: Our team offer a wide range of legal services including:
– Family Law (parenting & property)
– Criminal Law
– Property Law & Conveyancing
– Wills & Estate (Islamic wills also)
– Civil Law
– VCAT matters
1/288 Sydney Road, Coburg VIC 3058
E-Mail
0426 988 250","[""Lawyers"", ""Professional Services"", ""Victoria""]"
1415,Lawyers,lawyers,4239,FE Lawyers,https://ummahdirectory.com.au/professional-services/fe-lawyers/,Suburban law firm located in Hoppers Crossing,"Suite 10/57-69 Forsyth Rd, Hoppers Crossing VIC 3029",fatimah@felawyers.com.au,(03) 9369 9089,"Suburban law firm located in Hoppers Crossing
Suite 10/57-69 Forsyth Rd, Hoppers Crossing VIC 3029
fatimah@felawyers.com.au
(03) 9369 9089","[""Lawyers"", ""Professional Services"", ""Victoria""]"
1415,Lawyers,lawyers,4229,AUM Lawyers,https://ummahdirectory.com.au/professional-services/aum-lawyers/,AUM Lawyers is a boutique law firm operating in the heart of Melbourne’s legal district,"Level 7/179 Queen St, Melbourne VIC 3000",info@aumlawyers.com.au,(03) 9252 2002,"AUM Lawyers is a boutique law firm operating in the heart of Melbourne’s legal district.
We have a team of highly trained lawyers and migration agents with extensive experience in numerous areas of law and in all jurisdictions to look after our clients’ needs.
We also have a great team of experienced support staff that understand the demands of the legal industry and help us deliver professional and quality service to our clients.
At AUM Lawyers we tailor services to our clients’ specific needs to ensure that they meet your particular requirements. Our approach is to focus on the outcome, and by taking a holistic approach, we ensure the impact on other facets of your life or business are minimised.
Level 7/179 Queen St, Melbourne VIC 3000
info@aumlawyers.com.au
(03) 9252 2002","[""Lawyers"", ""Professional Services"", ""Victoria""]"
1415,Lawyers,lawyers,4217,Zeno Lawyers,https://ummahdirectory.com.au/professional-services/zeno-lawyers/,Practice in Glenroy specialising in a variety of legal matters,"Unit 4/830 Pascoe Vale Rd, Glenroy VIC 3046",reception@zenolawyers.com.au,(03) 9300 2223,"We aim to offer quality legal services in various areas of law including Family Law, Criminal Law, Business related matters, Conveyancing, VCAT matters, Wills, Probate and Administration.
Unit 4/830 Pascoe Vale Rd, Glenroy VIC 3046
reception@zenolawyers.com.au
(03) 9300 2223","[""Lawyers"", ""Professional Services"", ""Victoria""]"
1415,Lawyers,lawyers,767,Mantoo & Co Lawyers,https://ummahdirectory.com.au/professional-services/lawyers/mantoo-co-lawyers/,Practice specialising in a variety of legal areas located in Brunswick,"220 Moreland Rd, Brunswick VIC 3056",info@mantoolawyers.com.au,(03) 9383 2511,"Founded in 1995, our lawyers have a wealth of experience gained primarily with long established firm as partners and senior associates of major national law firms. Mantoo & Co. Lawyers can help in selling or buying property(s). We are dedicated to offer the highest quality legal advice in a cost effective manner with easier, quicker and less stressful approach possible.
Services for businesses include
– Employment Law
– Property Law
– Property Conveyancing
– Buying & Selling Businesses
– Immigration
Services for individuals include
– Personal Injury
– Family Law
– Road Traffic Accidents
– Workers Compensation
– Wills and Estate Planning
220 Moreland Rd, Brunswick VIC 3056
info@mantoolawyers.com.au
(03) 9383 2511","[""Lawyers""]"
1816,Translation,translation,4171,Arab Access Translation & Business Services,https://ummahdirectory.com.au/professional-services/arab-access-translation-business-services/,A certified professional Arabic – English NAATI translation service that has been in business since 1990,"7 Strickland Rd, Ardross WA 6153",aaccess@iinet.net.au,0435 566 166,"A certified professional Arabic – English NAATI translation service that has been in business since 1990.
NAATI accredited and certified to professional level since 1990 with more than 33 yrs experience in Australia in all areas of work, 12 of which as a translator for the Australian Dept of Immigration. Preparation of all types of Powers of Attorney (wakala) is our specialty. We take pride in our precision, timeliness, quality and honest professional service. Our work is recognised (and often recommended) by Government agencies and foreign embassies
7 Strickland Rd, Ardross WA 6153
aaccess@iinet.net.au
0435 566 166","[""Professional Services"", ""Translation""]"
1550,Wealth Management,wealth-management,2261,Islamic Co-Operative Finance Australia,https://ummahdirectory.com.au/professional-services/islamic/islamic-co-operative-finance-australia/,Impacting the community through Islamic finance and investments since 1998,"12/55 Philip St, Parramatta NSW 2150",support@icfal.com.au,1300 042 325,"ICFAL started in 1998 as an effort to support Muslims in Australia to live a Riba (interest) free life. This required providing Shariah-compliant finance for housing, vehicle, and community infrastructure. Energized by a group of highly motivated volunteers in its early days, ICFAL has grown to a leading Islamic Finance provider throughout Australia.
ICFAL is a 100% member-funded and owned organisation.
So there is no question on the source of the fund – it’s coming from the members of ICFAL.
We have grown to 4,000+ members and have been around in Australia for over 25+ years.
12/55 Philip St, Parramatta NSW 2150
E-Mail
1300 042 325","[""Islamic Finance"", ""Wealth Management""]"
1550,Wealth Management,wealth-management,2256,Salaam,https://ummahdirectory.com.au/professional-services/islamic/crescent-wealth-islamic-superannuation/,Australia’s First Islamic Super Fund established in 2013 with home finance solutions,"Grosvenor Place, Level 32/225 George St, Sydney NSW 2000",hello@crescentwealth.com.au,1300 262 624,"Established in 2013, Salaam (previously Crescent Wealth) is Australia’s first Islamic superannuation fund. During this time, we have been working hard on looking after and growing our members’ super. We focus on profitable, asset-based investments that contribute to a better world and deliver long-term investment performance.
Grosvenor Place, Level 32/225 George St, Sydney NSW 2000
E-Mail
1300 262 624","[""Islamic Finance"", ""Wealth Management""]"
