id,title,url,slug,status_badge,tagline,address,email,phone,description,excerpt,og_description,image,external_links,contact_links,category_ids,category_names,tag_ids,date,modified,scrape_error
2431,Holland Park Mosque,https://ummahdirectory.com.au/mosque-musalla/holland-park-mosque/,holland-park-mosque,,Longest continually opened mosque opened in 1908 situated in Holland Park,"309 Nursery Rd, Holland Park QLD 4121",hpmosque@gmail.com,(07) 3343 4748,"The Holland Park Mosque is the oldest Masjid on the East Coast of Australia and has consistently been opened for over 100 years. Established in 1908 by Afghan cameleers, this 114 year old site is a pioneer for all Islamic societies, and a major spiritual hub of Brisbane and its surrounding cities. Boasting a rich history, the Holland Park Mosque is a proud testament to how Muslims have been a part of the Australian fabric for over a century. We serve the growing needs of the Muslim community, while providing a safe, peaceful and inclusive space to all members of the community. The Holland Park Mosque was featured in the highly rated “The Mosque Next Door” TV series by SBS. Please feel welcome at the Holland Park Mosque.Queensland (QLD)
Women prayer area on the first floor. Womens toilets and wudu area available on first floor as well.
309 Nursery Rd, Holland Park QLD 4121
hpmosque@gmail.com
(07) 3343 4748",Holland Park QLD 4121 Longest continually opened mosque opened in 1908 situated in Holland Park,Holland Park QLD 4121  Longest continually opened mosque opened in 1908 situated in Holland Park,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/holland2-1.jpg?fit=680%2C382&ssl=1,"[{""label"": ""Website"", ""url"": ""https://www.hollandparkmosque.org.au/""}, {""label"": ""Facebook"", ""url"": ""http://www.facebook.com/hpmosque/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/hpmosque/""}]",[1514],"[""Mosques""]","[1565, 1368, 1515]",2024-04-01T23:41:38,2024-04-01T23:41:41,
2439,Islamic Society of Mackay,https://ummahdirectory.com.au/mosque-musalla/islamic-society-of-mackay/,islamic-society-of-mackay,,Mosque located in the city of Mackay in Far North Queensland,"5 Flinders Ct, Bakers Creek QLD 4740",info@isom.org.au,(07) 4952 2867,"Islamic Society of Mackay, Bakers Creek, Queensland (QLD)
Easy 24 hours access for travellers, located on Bruce highway. Entry via Flinders Court
Separate women prayer available
5 Flinders Ct, Bakers Creek QLD 4740
info@isom.org.au
(07) 4952 2867",Bakers Creek QLD 4740 Mosque located in the city of Mackay in Far North Queensland,Bakers Creek QLD 4740  Mosque located in the city of Mackay in Far North Queensland,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/mackay1.jpg?fit=1516%2C600&ssl=1,"[{""label"": ""Website"", ""url"": ""https://isom.org.au/""}, {""label"": ""Facebook"", ""url"": ""https://www.facebook.com/islamicsocietyofmackay/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""https://www.facebook.com/islamicsocietyofmackay/""}]",[1514],"[""Mosques""]","[1762, 1761, 1515, 1752]",2024-04-01T23:26:31,2024-04-01T23:26:33,
2459,Gatton Mosque,https://ummahdirectory.com.au/mosque-musalla/gatton-mosque/,gatton-mosque,,Mosque located in the town of Gatton en route to Toowomba from Brisbane,"225 Woodlands Road, Gatton QLD 4343",admin@lvia.org.au,,"Managed by the Lockyer Valley Islamic Association (LVIA) located in Gatton, Queensland (QLD)
The Lockyer Valley Islamic Association was established in 2011 in Gatton, Queensland to serve the needs of the local Muslim Community.
The Lockyer Valley is an hour west of Brisbane and 30 mins from Toowoomba.
The region includes Gatton, Laidley, Plainland and the surrounding towns and has a total population of around 41000.
Over the years the Muslim population in the Valley has been mainly migrants from Turkey, Iraq, Afghanistan and a sprinkling from other countries and more the recent migrants include the Sudanese, Burmese Rohingya and Bangladeshi Muslims as well as a student population from Malaysia, Indonesia and Pakistan who have made the Valley their home.
The Gatton Mosque is open for the 5 daily Salah (prayers), including Juma’ah (Friday) Prayers, and Taraweeh Salah in Ramadan.
225 Woodlands Road, Gatton QLD 4343
admin@lvia.org.au",Gatton QLD 4343 Mosque located in the town of Gatton en route to Toowomba from Brisbane,Gatton QLD 4343 Mosque located in the town of Gatton en route to Toowomba from Brisbane,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/gatton1.jpeg?fit=720%2C340&ssl=1,"[{""label"": ""Website"", ""url"": ""http://www.lvia.org.au""}, {""label"": ""Facebook"", ""url"": ""http://www.facebook.com/LockyerValleyIslamicAssociation""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/LockyerValleyIslamicAssociation""}]",[1514],"[""Mosques""]","[1565, 1368, 1515]",2024-04-01T23:17:23,2024-04-01T23:17:25,
2429,Worongary Masjid,https://ummahdirectory.com.au/mosque-musalla/worongary-masjid/,worongary-masjid,,Newly opened mosque located on the outskirts of Gold Coast in Worongary,"2 Alkira Way, Worongary QLD 4213",,,"Newly opened Mosque located on the outskirts of Gold Coast in Worongary, QLD
Sisters facilities available
Managed by The Islamic Multicultural Association of Gold Coast (IMAGC). The organisation’s purpose is to establish a Multicultural Centre to cater for the growing Muslim community and to foster excellent relationships with our neighbours.
2 Alkira Way, Worongary QLD 4213",Worongary QLD 4213 Newly opened mosque located on the outskirts of Gold Coast in Worongary,Worongary QLD 4213 Newly opened mosque located on the outskirts of Gold Coast in Worongary,https://ummahdirectory.com.au/wp-content/uploads/2024/04/488729459_702568202101761_4097788228171610304_n.jpg,"[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/WorongaryMosque2015/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/WorongaryMosque2015/""}]",[1514],"[""Mosques""]","[1751, 1515, 1760]",2024-04-01T23:10:18,2025-06-22T11:58:59,
2457,Gympie Mosque,https://ummahdirectory.com.au/mosque-musalla/gympie-mosque/,gympie-mosque,,Mosque located in the Far North Queensland town of Gympie,"9 Lady Mary Terrace, Gympie QLD 4570",,0418714691,"Mosque located in the Far North Queensland town of Gympie
Women’s area including wudu area and separate toilets are available.
9 Lady Mary Terrace, Gympie QLD 4570
0418714691",Gympie QLD 4570 Mosque located in the Far North Queensland town of Gympie,Gympie QLD 4570  Mosque located in the Far North Queensland town of Gympie,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/gympie1.jpg?fit=680%2C331&ssl=1,"[{""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]",[],[1514],"[""Mosques""]","[1759, 1515, 1752]",2024-04-01T23:02:13,2024-04-01T23:02:15,
2421,Rochedale Mosque,https://ummahdirectory.com.au/mosque-musalla/rochedale-mosque/,rochedale-mosque,,Iconic mosque located in Eight Mile Plains,"2674 Logan Road, Eight Mile Plains QLD 4113",,(07) 3841 2504,"Iconic mosque located in Eight Mile Plains
Women’s area available
2674 Logan Road, Eight Mile Plains QLD 4113
(07) 3841 2504",Eight Mile Plains QLD 4113 Iconic mosque located in Eight Mile Plains,Eight Mile Plains QLD 4113  Iconic mosque located in Eight Mile Plains,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/bosn1.png?fit=695%2C872&ssl=1,"[{""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]",[],[1514],"[""Mosques""]","[1720, 1758, 1515]",2024-04-01T22:54:32,2024-04-01T22:54:34,
2363,Northam Mosque,https://ummahdirectory.com.au/mosque-musalla/northam-mosque/,northam-mosque,,"Mosque in the town of Northam, Western Australia","104 Wellington St E, Northam WA 6401",president.uaia@gmail.com,0412 033 225,"Mosque in the town of Northam, Western Australia
Managed by the United Australian Islamic Association
104 Wellington St E, Northam WA 6401
president.uaia@gmail.com
0412 033 225","Northam WA 6401 Mosque in the town of Northam, Western Australia","Northam WA 6401 Mosque in the town of Northam, Western Australia",https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/northam2.jpg?fit=680%2C510&ssl=1,"[{""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]",[],[1514],"[""Mosques""]","[1515, 1757, 1750]",2024-04-01T22:43:14,2024-04-01T22:43:16,
1969,Young Muslims of Australia (YMA),https://ummahdirectory.com.au/mosque-musalla/young-muslims-of-australia-yma/,young-muslims-of-australia-yma,,Newly established mosque located in the heart of Dandenong,"11 Walker Street, Dandenong VIC 3175",info@yma.org.au,0420 573 407,"Brothers and sisters musalla located in the heart of Dandenong
YMA is an Australia wide youth organisation, dedicated to learning and living the Islamic way of life here in our beautiful country of Australia. We aim to be people of benefit, not only towards ourselves, but to all of creation.
11 Walker Street, Dandenong VIC 3175
info@yma.org.au
0420 573 407",Dandenong VIC 3175 Newly established mosque located in the heart of Dandenong,Dandenong VIC 3175  Newly established mosque located in the heart of Dandenong,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/IMG_20240405_230040_923.jpg?fit=1170%2C658&ssl=1,"[{""label"": ""Website"", ""url"": ""https://yma.org.au/""}, {""label"": ""Facebook"", ""url"": ""http://www.facebook.com/Y.M.A.official""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/yma.melbourne""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/Y.M.A.official""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/yma.melbourne""}]",[1514],"[""Mosques""]","[1403, 1368, 1515]",2024-04-01T22:32:26,2024-04-05T23:10:18,
1967,Swinburne Musalla,https://ummahdirectory.com.au/mosque-musalla/swinburne-musalla/,swinburne-musalla,,Large Musalla located in Swinburne University,"Level 3/34 Wakefield St, Hawthorn VIC 3122",contactus@swinis.org,0469 967 995,"Musalla located in Swinburne University of Technology, The George Swinburne Building, Victoria
Located across from the Student Services Counselling Service. Building GS (George) Level 3. Take the red stairs to the upper floor.
Women’s area available with wudu facilities.
Level 3/34 Wakefield St, Hawthorn VIC 3122
contactus@swinis.org
0469 967 995",Hawthorn VIC 3122 Large Musalla located in Swinburne University,Hawthorn VIC 3122  Large Musalla located in Swinburne University,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/swin3-1.jpg?fit=2048%2C1152&ssl=1,"[{""label"": ""Website"", ""url"": ""http://www.swinis.org/prayers""}, {""label"": ""Facebook"", ""url"": ""https://facebook.com/Swinburneislamic/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/swinburne.islamic""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""https://facebook.com/Swinburneislamic/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/swinburne.islamic""}]",[1514],"[""Mosques""]","[1756, 1368, 1521]",2024-04-01T22:24:53,2024-04-01T22:24:55,
2423,Islamic Society of Ipswich,https://ummahdirectory.com.au/mosque-musalla/islamic-society-of-ipswich/,islamic-society-of-ipswich,,Mosque located in Ipswich offering 5 daily prayers,"30 Waterworks Road, Brassall QLD 4305",,0421 461 452,"For Ladies Prayer Place the Entrance is on the Left hand side of the first Building as you enter the Gate of the Masjid , follow the pathway on left side of the Driveway
30 Waterworks Road, Brassall QLD 4305
0421 461 452",Brassall QLD 4305 Mosque located in Ipswich offering 5 daily prayers,Brassall QLD 4305 Mosque located in Ipswich offering 5 daily prayers,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/ipswich1.png?fit=720%2C340&ssl=1,"[{""label"": ""Website"", ""url"": ""http://ababqwas.wixsite.com/website""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]",[],[1514],"[""Mosques""]","[1754, 1720, 1515, 1752]",2024-04-01T22:17:20,2024-04-01T22:17:22,
2425,Gold Coast Southport Masjid,https://ummahdirectory.com.au/mosque-musalla/gold-coast-southport-masjid/,gold-coast-southport-masjid,,Community mosque located in upmarket Southport location,"116 Ridgeway Avenue, Southport QLD 4215",,0419 797 862,"Community mosque located in upmarket Southport location
Southport Mosque strives to be an active community centre. There are weekly Islamic educational programmes aimed at empowering Muslims with knowledge of their religion and energise their faith.
116 Ridgeway Avenue, Southport QLD 4215
0419 797 862",Southport QLD 4215 Community mosque located in upmarket Southport location,Southport QLD 4215  Community mosque located in upmarket Southport location,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/southport2.jpg?fit=680%2C453&ssl=1,"[{""label"": ""Website"", ""url"": ""https://www.southportmosque.com.au/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]",[],[1514],"[""Mosques""]","[1751, 1515, 1752, 1753]",2024-04-01T22:11:47,2024-04-01T22:11:50,
